wavenumber,intensity
1500.9,209.5200
1501.9,247.2100
1502.9,374.2600
1503.9,524.9300
1504.9,711.9700
1505.9,965.9000
1506.9,1371.9600
1507.9,1585.4300
1508.8,1597.6400
1509.8,1470.5400
1510.8,1110.2100
1511.8,949.4700
1512.8,870.7700
1513.8,1001.9000
1514.8,1377.8100
1515.8,1768.9500
1516.7,2108.2300
1517.7,2069.8100
1518.7,1925.0400
1519.7,1467.3400
1520.7,1052.6000
1521.7,691.1800
1522.7,451.2800
1523.6,324.1600
1524.6,216.1600
1525.6,168.5100
1526.6,93.1100
1527.6,18.9000
1528.5,33.6000
1529.5,0.0000
1530.5,18.3200
1531.5,22.5200
1532.5,0.0000
1533.5,0.0000
1534.4,0.0000
1535.4,0.0000
1536.4,0.0000
1537.4,0.0000
1538.3,6.1100
1539.3,0.0000
1540.3,0.0000
1541.3,43.4200
1542.2,62.7400
1543.2,147.9800
1544.2,146.5700
1545.2,238.6000
1546.2,346.4900
1547.1,417.2700
1548.1,630.2600
1549.1,704.7000
1550.0,972.7100
1551.0,1193.2600
1552.0,1510.0400
1553.0,1877.9500
1554.0,2328.0000
1554.9,2946.6100
1555.9,3499.0200
1556.9,4297.5300
1557.8,5043.8600
1558.8,5740.5400
1559.8,6536.7700
1560.8,7231.1100
1561.7,7796.8600
1562.7,7978.0800
1563.7,7983.9700
1564.6,7771.0100
1565.6,7407.0700
1566.6,7017.3500
1567.5,6552.5800
1568.5,5878.1900
1569.5,5250.7200
1570.4,4543.6600
1571.4,3956.9000
1572.4,3289.1500
1573.3,2787.3800
1574.3,2306.2400
1575.3,1851.8000
1576.2,1489.7500
1577.2,1173.3800
1578.2,934.3400
1579.1,709.0500
1580.1,541.1900
1581.1,411.4200
1582.0,302.3200
1583.0,176.9200
1584.0,147.0400
1584.9,95.5600
1585.9,78.5800
1586.8,54.8300
1587.8,86.0200
1588.8,106.8800
1589.7,111.7000
1590.7,243.8200
1591.6,339.5000
1592.6,457.7300
1593.6,560.5100
1594.5,740.2800
1595.5,962.5200
1596.4,1111.5500
1597.4,1410.7700
1598.3,1786.8700
1599.3,2251.6600
1600.3,2648.1800
1601.2,3312.7500
1602.2,4013.9900
1603.1,4749.9400
1604.1,5706.5000
1605.0,6858.8200
1606.0,8221.8100
1607.0,10050.9900
1607.9,12044.1900
1608.9,14278.9300
1609.8,16813.6900
1610.8,18769.2900
1611.7,19954.4700
1612.7,20023.2900
1613.6,18851.9300
1614.6,17407.3400
1615.5,15941.6000
1616.5,15347.3800
1617.4,15436.1400
1618.4,16063.1200
1619.3,16921.8500
1620.3,17188.1100
1621.2,16986.3600
1622.2,16137.7500
1623.1,14237.5900
1624.1,12152.0300
1625.0,9775.8000
1626.0,7771.5600
1626.9,5979.3600
1627.9,4788.3800
1628.8,4034.7800
1629.8,3491.7000
1630.7,3126.7000
1631.7,2921.2700
1632.6,2868.0800
1633.6,2869.7000
1634.5,2967.8200
1635.5,3069.6200
1636.4,3341.6700
1637.3,3672.8200
1638.3,3967.7600
1639.2,4358.7400
1640.2,4949.4100
1641.1,5403.5900
1642.1,5978.4500
1643.0,6881.6800
1643.9,7888.1400
1644.9,9075.6300
1645.8,10503.0300
1646.8,12345.5800
1647.7,14278.4100
1648.7,16370.3100
1649.6,17637.7600
1650.5,17934.8000
1651.5,17165.7700
1652.4,15655.9500
1653.3,13797.7500
1654.3,12308.0100
1655.2,11276.8000
1656.2,10816.7900
1657.1,10700.6900
1658.0,10428.7600
1659.0,10172.2000
1659.9,9315.4500
1660.8,8090.2000
1661.8,6760.7700
1662.7,5375.3700
1663.7,4201.0800
1664.6,3327.6700
1665.5,2562.2100
1666.5,2068.4100
1667.4,1665.2900
1668.3,1467.3100
1669.2,1260.2200
1670.2,1121.9800
1671.1,882.7800
1672.0,775.3000
1673.0,623.0100
1673.9,540.6700
1674.8,379.0600
1675.8,368.8600
1676.7,266.9200
1677.6,255.0900
1678.6,203.5300
1679.5,117.2700
1680.4,117.1300
1681.4,86.7200
1682.3,87.8900
1683.2,19.6000
1684.1,0.0000
1685.1,0.0000
1686.0,0.0000
1686.9,0.0000
1687.8,0.0000
1688.8,0.0000
1689.7,0.0000
1690.6,0.0000
1691.5,1.3200
1692.5,0.0000
1693.4,0.0000
1694.3,0.0000
1695.2,0.0000
1696.2,0.0000
1697.1,2.0000
1698.0,0.0000
1698.9,0.0000
1699.9,18.3100
1700.8,3.4600
1701.7,0.0000
1702.6,24.9700
1703.5,0.0000
1704.5,0.0000
1705.4,0.0000
1706.3,10.8400
1707.2,14.6300
1708.2,0.0000
1709.1,7.2900
1710.0,17.3900
1710.9,0.0000
1711.8,19.8600
1712.8,0.0000
1713.7,6.4700
1714.6,26.6400
1715.5,23.1700
1716.4,0.0000
1717.3,0.0000
1718.2,13.1400
1719.2,6.0600
1720.1,62.6500
1721.0,22.5500
1721.9,0.0000
1722.8,32.0500
1723.7,0.9400
1724.7,0.0000
1725.6,0.0000
1726.5,25.3400
1727.4,50.2800
1728.3,0.0000
1729.2,44.8700
1730.1,0.0000
1731.0,16.9500
1731.9,31.1500
1732.8,21.2500
1733.8,49.4900
1734.7,0.0000
1735.6,57.8800
1736.5,32.4600
1737.4,22.6200
1738.3,24.5000
1739.2,0.0000
1740.1,53.7000
1741.0,29.2500
1741.9,48.7600
1742.8,77.7500
1743.8,15.4300
1744.7,72.0200
1745.6,21.4000
1746.5,16.4900
1747.4,32.9200
1748.3,49.3800
1749.2,18.3200
1750.1,29.2300
1751.0,40.9600
1751.9,47.1400
1752.8,40.6100
1753.7,14.9300
1754.6,36.2500
1755.5,16.1000
1756.4,0.0000
1757.3,48.0700
1758.2,31.4900
1759.1,46.1400
1760.0,36.7400
1760.9,41.7700
1761.8,78.1600
1762.7,22.0800
1763.6,61.7400
1764.5,73.2600
1765.4,133.2400
1766.3,90.7000
1767.2,131.4000
1768.1,140.6000
1769.0,123.8700
1769.9,82.7500
1770.8,104.9100
1771.7,59.6200
1772.6,90.7500
1773.5,60.0100
1774.4,61.0100
1775.3,65.2800
1776.2,15.6000
1777.1,63.2000
1778.0,71.5700
1778.9,81.6000
1779.8,25.9600
1780.6,23.6300
1781.5,48.4300
1782.4,23.8700
1783.3,6.6700
1784.2,61.2400
1785.1,25.8600
1786.0,17.7000
1786.9,0.0000
1787.8,28.6000
1788.7,28.6400
1789.6,15.3800
1790.5,33.6900
1791.3,0.0000
1792.2,39.9000
1793.1,21.8900
1794.0,63.1300
1794.9,23.3600
1795.8,42.0900
1796.7,32.3800
1797.5,10.0500
1798.4,30.5000
1799.3,29.1400
1800.2,36.1800
1801.1,39.0300
1802.0,1.4000
1802.9,68.4400
1803.8,35.0500
1804.6,48.9700
1805.5,52.7500
1806.4,43.8100
1807.3,15.3300
1808.2,41.1700
1809.0,4.9600
1809.9,41.0700
1810.8,19.2700
1811.7,32.4100
1812.6,43.0200
1813.5,0.0000
1814.3,29.4700
1815.2,36.0900
1816.1,31.5700
1817.0,0.0000
1817.9,28.4600
1818.7,45.3800
1819.6,14.9100
1820.5,30.1200
1821.4,46.2300
1822.2,43.3400
1823.1,24.8600
1824.0,18.4700
1824.9,62.4000
1825.8,21.2800
1826.6,77.4900
1827.5,79.8300
1828.4,67.3600
1829.3,91.5100
1830.1,86.8800
1831.0,33.2600
1831.9,116.1200
1832.8,76.4400
1833.6,88.4400
1834.5,78.5000
1835.4,101.0900
1836.2,109.6400
1837.1,75.8800
1838.0,62.3400
1838.9,79.7100
1839.7,73.2200
1840.6,103.9200
1841.5,55.7700
1842.3,51.0000
1843.2,70.2200
1844.1,90.3700
1845.0,58.9000
1845.8,95.1300
1846.7,131.4500
1847.6,85.6100
1848.4,93.3600
1849.3,102.0200
1850.2,125.9400
1851.0,150.8200
1851.9,150.5800
1852.8,130.5400
1853.6,186.1400
1854.5,183.2300
1855.4,190.2400
1856.2,124.0400
1857.1,138.2400
