wavenumber,intensity
1887.8,63.5390
1889.7,64.4610
1891.6,70.7630
1893.4,27.6700
1895.3,74.0980
1897.2,8.1740
1899.0,72.7630
1900.9,79.7620
1902.8,82.5340
1904.6,59.1400
1906.5,49.8690
1908.4,84.7730
1910.2,114.2080
1912.1,91.9390
1913.9,133.6470
1915.8,65.3880
1917.6,77.0720
1919.5,67.3490
1921.3,47.9530
1923.2,94.6560
1925.0,92.4900
1926.9,120.1790
1928.7,139.4800
1930.5,116.0930
1932.4,91.5570
1934.2,74.9400
1936.0,110.3120
1937.9,93.5960
1939.7,143.8390
1941.5,96.9570
1943.3,116.1130
1945.1,75.0620
1947.0,118.7550
1948.8,93.1680
1950.6,160.3800
1952.4,109.0550
1954.2,156.4280
1956.0,136.1930
1957.8,154.3200
1959.6,177.7330
1961.4,155.0630
1963.2,155.4160
1965.0,171.6060
1966.8,145.9370
1968.6,173.3280
1970.4,151.9530
1972.2,185.5670
1974.0,171.8090
1975.8,186.9480
1977.6,118.4570
1979.4,161.7080
1981.1,149.6750
1982.9,160.5720
1984.7,107.8200
1986.5,128.3150
1988.3,135.8590
1990.0,115.6250
1991.8,125.6270
1993.6,123.9840
1995.3,78.5400
1997.1,117.6000
1998.9,103.5270
2000.6,115.0900
2002.4,71.4880
2004.1,34.4120
2005.9,96.5010
2007.6,56.5810
2009.4,141.9720
2011.1,95.2940
2012.9,107.6740
2014.6,116.1210
2016.4,68.9160
2018.1,100.2530
2019.8,52.6980
2021.6,106.3520
2023.3,63.2160
2025.1,129.5380
2026.8,25.2220
2028.5,78.4500
2030.2,43.8020
2032.0,106.8980
2033.7,101.4750
2035.4,150.7750
2037.1,64.6210
2038.8,125.9460
2040.6,148.4190
2042.3,122.1380
2044.0,146.8310
2045.7,201.3540
2047.4,169.9320
2049.1,191.1430
2050.8,145.8400
2052.5,188.3390
2054.2,163.3580
2055.9,121.8460
2057.6,130.8010
2059.3,184.7720
2061.0,76.6510
2062.7,170.7350
2064.4,91.4720
2066.1,95.6730
2067.7,117.1620
2069.4,142.4230
2071.1,60.4940
