wavenumber,intensity
1292.2,71.0200
1293.2,69.9400
1294.3,40.0100
1295.3,41.1900
1296.4,32.7500
1297.4,48.6600
1298.5,28.3200
1299.5,48.2200
1300.6,15.4100
1301.7,46.1100
1302.7,57.5400
1303.8,103.0500
1304.8,57.1500
1305.9,56.1200
1306.9,29.5000
1308.0,0.0000
1309.0,66.5100
1310.1,81.8300
1311.1,51.6100
1312.2,88.6000
1313.2,66.9100
1314.3,78.8600
1315.3,103.9400
1316.4,65.1300
1317.4,39.9900
1318.5,103.3700
1319.5,68.5200
1320.6,25.0600
1321.6,89.1100
1322.7,79.4000
1323.7,98.3000
1324.7,64.5400
1325.8,18.1500
1326.8,35.3500
1327.9,74.3600
1328.9,76.6900
1330.0,83.0500
1331.0,71.6100
1332.1,63.0500
1333.1,71.1400
1334.2,49.9200
1335.2,0.0000
1336.2,0.0000
1337.3,27.5000
1338.3,81.0700
1339.4,55.7200
1340.4,79.3800
1341.4,37.2800
1342.5,100.2100
1343.5,58.1000
1344.6,37.9100
1345.6,59.3200
1346.7,47.2200
1347.7,50.7300
1348.7,69.8800
1349.8,61.2500
1350.8,36.4000
1351.8,74.7200
1352.9,31.8700
1353.9,45.8600
1355.0,34.3200
1356.0,35.5600
1357.0,53.6500
1358.1,70.0300
1359.1,55.0100
1360.1,43.4700
1361.2,62.2100
1362.2,0.0000
1363.2,63.9000
1364.3,31.6500
1365.3,60.0600
1366.3,13.7800
1367.4,20.0300
1368.4,49.0800
1369.4,55.3600
1370.5,82.7100
1371.5,54.5000
1372.5,17.4800
1373.6,50.1400
1374.6,61.1600
1375.6,0.0000
1376.7,63.2700
1377.7,67.2500
1378.7,18.9700
1379.8,36.4700
1380.8,14.5900
1381.8,69.7700
1382.8,32.6000
1383.9,59.5800
1384.9,36.5200
1385.9,68.8500
1387.0,20.4100
1388.0,11.4700
1389.0,0.0000
1390.0,0.8500
1391.0,29.9600
1392.1,59.7000
1393.1,12.5500
1394.1,19.8200
1395.2,32.4500
1396.2,0.0000
1397.2,7.0700
1398.2,17.6800
1399.2,11.6800
1400.3,27.6600
1401.3,28.8100
1402.3,11.5200
1403.3,40.6400
1404.4,2.5200
1405.4,52.6600
1406.4,32.5200
1407.4,25.4900
1408.4,19.0500
1409.5,24.5500
1410.5,0.0000
1411.5,7.4500
1412.5,51.2000
1413.5,19.0100
1414.6,29.9000
1415.6,16.2400
1416.6,4.9700
1417.6,14.9400
1418.6,0.0000
1419.7,53.1400
1420.7,18.3000
1421.7,53.1700
1422.7,9.8800
1423.7,63.9500
1424.7,47.6200
1425.7,43.9400
1426.8,92.1100
1427.8,29.9400
1428.8,22.0300
1429.8,78.1500
1430.8,94.4500
1431.8,21.8700
1432.8,61.0400
1433.8,55.4600
1434.9,104.4100
1435.9,60.6700
1436.9,136.9800
1437.9,115.6700
1438.9,68.8300
1439.9,133.7600
1440.9,141.0000
1441.9,89.2400
1443.0,120.2100
1444.0,105.5400
1445.0,74.4000
1446.0,84.7000
1447.0,123.1000
1448.0,167.0400
1449.0,97.9900
1450.0,159.1000
1451.0,136.4700
1452.0,106.4700
1453.0,157.3000
1454.0,111.9600
1455.0,137.7200
1456.0,146.3300
1457.0,141.4400
1458.0,66.4900
1459.0,83.7000
1460.1,150.7700
1461.1,118.1800
1462.1,146.5600
1463.1,107.1600
1464.1,140.5000
1465.1,168.9600
1466.1,138.7700
1467.1,150.5800
1468.1,182.8300
1469.1,132.8000
1470.1,163.8400
1471.1,125.5200
1472.1,92.7400
1473.1,149.2700
1474.1,153.7200
1475.1,130.2300
1476.1,125.9800
1477.1,134.1700
1478.1,101.9100
1479.1,128.7900
1480.1,112.7100
1481.1,75.3900
1482.1,92.9600
1483.1,122.4300
1484.1,83.8100
1485.0,110.1900
1486.0,70.8900
1487.0,81.0300
1488.0,57.3300
1489.0,10.4100
1490.0,31.1000
1491.0,0.0000
1492.0,67.2700
1493.0,77.7200
1494.0,7.6400
1495.0,0.0000
1496.0,70.5000
1497.0,27.4100
1498.0,56.8300
1499.0,8.6300
1500.0,6.4900
1500.9,62.8500
1501.9,57.2800
1502.9,6.1100
1503.9,32.1900
1504.9,0.0000
1505.9,6.7800
1506.9,26.3000
1507.9,29.9800
1508.8,0.0000
1509.8,7.8500
1510.8,0.0000
1511.8,36.4000
1512.8,18.1600
1513.8,17.7800
1514.8,41.6700
1515.8,0.0000
1516.7,52.9300
1517.7,40.2500
1518.7,0.0000
1519.7,0.0000
1520.7,5.9800
1521.7,35.6900
1522.7,0.0000
1523.6,0.0000
1524.6,27.7800
1525.6,70.2500
1526.6,31.6300
1527.6,0.0000
1528.5,23.7900
1529.5,32.7300
1530.5,0.0000
1531.5,46.5200
1532.5,35.8400
1533.5,0.0000
1534.4,0.0000
1535.4,0.0000
1536.4,3.2900
1537.4,0.0500
1538.3,0.0000
1539.3,63.9800
1540.3,62.2900
1541.3,24.7800
1542.2,0.0000
1543.2,0.0000
1544.2,0.0000
1545.2,25.0900
1546.2,8.4600
1547.1,0.0000
1548.1,0.0000
1549.1,25.7500
1550.0,64.4300
1551.0,19.8600
1552.0,89.5100
1553.0,31.1300
1554.0,0.3100
1554.9,0.0000
1555.9,62.9000
1556.9,51.0200
1557.8,67.5100
1558.8,97.9200
1559.8,0.0000
1560.8,11.4100
1561.7,0.0000
1562.7,5.1500
1563.7,18.1200
1564.6,27.8200
1565.6,16.9800
1566.6,24.7500
1567.5,0.0000
1568.5,20.7000
1569.5,0.0000
1570.4,4.9900
1571.4,0.0000
1572.4,20.3000
1573.3,0.0000
1574.3,7.2000
1575.3,0.0000
1576.2,23.4500
1577.2,3.4400
1578.2,0.0000
1579.1,14.0200
1580.1,0.0000
1581.1,5.4600
1582.0,27.1700
1583.0,44.9200
1584.0,47.9100
1584.9,42.5400
1585.9,54.8500
1586.8,97.0000
1587.8,135.8400
1588.8,135.5300
1589.7,144.0400
1590.7,210.6200
1591.6,176.9300
1592.6,281.7500
1593.6,379.9300
1594.5,328.6800
1595.5,403.9200
1596.4,435.0000
1597.4,450.4600
1598.3,487.7600
1599.3,545.6000
1600.3,537.2500
1601.2,577.4400
1602.2,606.0500
1603.1,651.8300
1604.1,737.4400
1605.0,726.4500
1606.0,741.5200
1607.0,830.1500
1607.9,857.0200
1608.9,955.5300
1609.8,999.0800
1610.8,1037.1700
1611.7,998.7100
1612.7,1091.4300
1613.6,1140.7500
1614.6,1125.1000
1615.5,1237.5300
1616.5,1246.8800
1617.4,1365.8400
1618.4,1432.9200
1619.3,1412.5600
1620.3,1436.6700
1621.2,1494.9200
1622.2,1556.0600
1623.1,1521.0700
1624.1,1603.9500
1625.0,1649.9500
1626.0,1741.4600
1626.9,1662.4100
1627.9,1725.3700
1628.8,1804.5500
1629.8,1831.9500
1630.7,1877.6500
1631.7,1831.3700
1632.6,1837.0500
1633.6,1865.2600
1634.5,1825.8700
1635.5,1921.8000
1636.4,1926.1400
1637.3,1877.5100
1638.3,1857.0600
1639.2,1885.4000
1640.2,1915.9000
1641.1,1932.9900
1642.1,1929.5200
1643.0,2015.5200
1643.9,1912.6000
1644.9,1911.2200
1645.8,1909.1200
1646.8,1855.7000
1647.7,1872.7900
1648.7,1936.3100
1649.6,1934.9200
1650.5,1929.2200
1651.5,1962.1600
1652.4,1880.5200
1653.3,1861.1200
1654.3,1823.0100
1655.2,1825.0500
1656.2,1814.1500
1657.1,1818.3400
1658.0,1707.2700
1659.0,1734.4300
1659.9,1728.4300
1660.8,1647.3000
1661.8,1634.6900
1662.7,1598.1700
1663.7,1596.3500
1664.6,1565.5200
1665.5,1480.2000
1666.5,1447.7400
1667.4,1474.0900
1668.3,1322.9500
1669.2,1351.4000
1670.2,1363.8700
1671.1,1318.7100
1672.0,1274.9200
1673.0,1322.4100
1673.9,1282.1900
1674.8,1142.2900
1675.8,1125.2600
1676.7,1071.5100
1677.6,1039.6900
1678.6,1017.3500
